1/4/2020,4:15,293.2669674,145.6858928,12.14356735,0,45723.91313,0,0,0.28582648,3414.956153,0,0,0,0,388.1240563,192.6836677,1276.2805,98.36699381,269.8839031,0,0,58336.06224,4997.131547,53557.0813,8.539241906,195.2425788,70.26074997,0,0,0,0,4835.922646,333.6596726,3503.782282,93.58571988,273.0061508
1/4/2020,4:30,325.1131766,158.8616603,15.33905679,0,61008.56666,0,0,0.109338115,3475.560404,0,0,0,0,381.1898885,189.5975193,1276.292638,96.3073755,268.852232,0,0,58272.44303,4990.964759,53522.19144,8.318314095,191.7687663,69.48574152,0,0,0,0,19306.26365,308.1541419,3496.388653,92.81600932,270.7362051
1/4/2020,4:45,357.9770118,172.3532139,18.75332489,0,77728.34722,0,0,0.00356776,3536.256626,0,0,0,0,374.1272231,186.4975513,1276.304775,94.27663992,267.8212306,0,0,58208.84933,4984.799654,53487.31002,8.099263925,188.200288,68.71963706,0,0,0,0,35885.72171,282.7249542,3488.978751,92.04802434,268.4716827
1/4/2020,5:00,391.7984304,186.1449819,22.36685325,0.227035065,95828.05801,0,0,0,3597.044765,0,0,0,0,366.9286403,183.3827914,1276.316912,92.27693028,266.7909031,0,0,58145.28114,4978.636234,53452.43704,7.882110378,184.5269575,67.96280379,0,0,0,0,54468.10361,257.3721969,3481.552466,91.2817742,266.2126141
1/4/2020,5:15,348.723944,166.7765527,17.32632702,0,95566.46588,0,0,0,3753.113945,0,0,0,0,358.9929961,180.0014095,1276.284326,90.24135079,265.8921918,0,0,58079.95859,4972.301896,53415.62854,7.654927206,180.5314661,67.17623884,0,0,0,0,35885.72171,281.899752,3474.068981,90.5130967,263.9467343
1/4/2020,5:30,307.2416411,148.0181088,12.69793524,0,95305.13268,0,0,0,3909.784507,0,0,0,0,350.8779211,176.6001065,1276.25174,88.24977504,264.9940001,0,0,58014.66302,4965.969342,53378.82945,7.429903375,176.3882036,66.40100699,0,0,0,0,19306.26366,306.4988526,3466.568703,89.74619204,261.6864307
1/4/2020,5:45,267.483319,129.9155326,8.544190434,0,95044.05853,0,0,0,4067.055552,0,0,0,0,342.5706639,173.1773024,1276.219153,86.32414645,264.0963309,0,0,57949.39443,4959.638577,53342.03976,7.207063141,172.0745635,65.63780835,0,0,0,0,4835.922647,331.1694198,3459.051514,88.98106983,259.4317351
1/4/2020,6:00,229.6035303,112.5203733,4.953017231,0,94783.24355,0,0,0,4224.926181,0,0,0,0,334.0568873,169.7312613,1276.186565,84.4282942,263.1991871,0,0,57884.15282,4953.309601,53305.25948,6.986431481,167.5610432,64.88751148,0,0,0,0,0,355.9113746,3451.517297,88.21773979,257.1826794
1/4/2020,6:15,166.4644427,78.76460399,0.099198993,0,77001.05761,0,0,0,4168.594399,0,0,0,0,325.6586719,166.3932569,1276.177444,82.59827085,262.1481524,0,0,57815.45457,4946.644408,53270.21715,6.778251513,162.7680069,64.14530333,0,0,0,0,0,374.4215703,3443.919231,87.45151307,254.9254557
1/4/2020,6:30,111.7740287,49.04721278,0,0,60562.66692,0,0,0,4112.338698,0,0,0,0,317.0380689,163.0301125,1276.168323,80.784225,261.0978484,0,0,57746.78627,4939.981207,53235.18337,6.572123652,157.6737557,63.41891376,0,0,0,0,0,392.9714449,3436.303679,86.68712065,252.6740079
1/4/2020,6:45,69.29482351,24.44481266,0,0,45521.26336,0,0,0,4056.159119,0,0,0,0,308.1764165,159.6397525,1276.159201,78.98636973,260.0482799,0,0,57678.14793,4933.32,53200.15814,6.36807154,152.1920422,62.7106844,0,0,0,0,0,411.5609661,3428.670517,85.92457264,250.4283695
1/4/2020,7:00,39.35680908,7.483121851,0,0,31939.09202,0,0,0,4000.055702,0,0,0,0,299.0522869,156.2198735,1276.15008,77.20492599,258.9994518,0,0,57609.53956,4926.660791,53165.14145,6.166119553,146.1825712,62.02475351,0,0,0,0,0,430.1901016,3421.019617,85.16387924,248.1885745
1/4/2020,7:15,40.97022094,0,0,0,31939.09202,0,0,0,3929.621375,0,0,0,0,289.0126634,152.540231,1276.093536,75.37013073,258.0759396,0,0,57541.63479,4920.068978,53130.72061,5.969627906,139.2375713,61.36198584,0,0,0,0,0,425.4154015,3413.388349,84.40875217,245.9655528
1/4/2020,7:30,42.64553611,0,0,0,0,0,0,0,3859.307602,0,0,0,0,278.6115018,148.8206607,1276.036991,73.55359758,257.1530092,0,0,57473.75943,4913.479129,53096.30803,5.775215475,130.8257666,60.73247591,0,0,0,0,0,420.6432981,3405.739262,83.655482,243.7483852
1/4/2020,7:45,44.37323186,0,0,0,0,0,0,0,3789.114465,0,0,0,0,267.8066808,145.0572051,1275.980443,71.75560612,256.2306637,0,0,57405.91346,4906.891245,53061.90372,5.582907731,118.0097294,60.10484441,0,0,0,0,0,415.8737919,3398.072225,82.90407902,241.5371061
1/4/2020,8:00,46.14788131,0,0,0,0,0,0,0,3719.042045,0,0,0,0,256.5472034,141.2453486,1275.923892,69.9764482,255.3089064,0,0,57338.0969,4900.305331,53027.50768,5.392730987,107.7005876,59.47910192,0,0,0,0,0,411.1068834,3390.387108,82.1545536,239.3317501
1/4/2020,8:15,44.0563725,0,0,0,0,0,0,0,3663.538414,0,0,0,0,242.4512886,136.6335466,1275.056629,67.80204419,254.0819469,0,0,57273.23374,4894.005404,53011.19166,5.303256448,106.0772903,58.81833408,0,0,0,0,0,394.1413565,3382.450461,81.38432919,237.065912
1/4/2020,8:30,42.03161501,0,0,0,0,0,0,0,3608.110848,0,0,0,0,227.4835975,131.9353195,1274.188761,65.6575379,252.8560448,0,0,57208.39752,4887.707283,52994.87751,5.214270677,104.4287626,58.1597107,0,0,0,0,0,377.2088472,3374.494335,80.61612026,234.8064364
